"name"	"PS1-14aeu"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://star.pst.qub.ac.uk/ps1threepi/psdb/public/'>PS1 SN page</a>"	"alias"	"2"
"aliases"	"PS1-14aeu"
"claimedtype"	"unk"
"discoverday"	"15"
"discoverer"	"PS1"
"discovermonth"	"1"
"discoveryear"	"2014"
"maxday"	"15"
"maxmonth"	"1"
"maxyear"	"2014"
"sndec"	"+01:32:22.1"
"snra"	"02:57:09.83"
"photometry"	"timeunit"	"MJD"	"time"	"56672.5"	"abmag"	"21.5"	"source"	"2,1"
