"name"	"SN2006le"
"source"	"name"	"<a href='http://heracles.astro.berkeley.edu/sndb/info'>UCB Filippenko Group's Supernova Database (SNDB)</a>"	"alias"	"1"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"2"	"secondary"	"1"
"source"	"name"	"M.Hicken et al., 2009, astro-ph/0901.4787"	"alias"	"3"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"4"
"claimedtype"	"Ia"
"discoverday"	"27"
"discoverer"	"LOSS"
"discovermonth"	"10"
"discoveryear"	"2006"
"galdec"	"+621439"
"galra"	"050044"
"host"	"UGC 3218"
"hvel"	"5223"
"maxday"	"9"
"maxmonth"	"11"
"maxyear"	"2006"
"redshift"	"0.0176"
"sndec"	"+621519.0"
"snra"	"050041.99"
"photometry"	"timeunit"	"MJD"	"time"	"54035.44"	"band"	"I"	"instrument"	"kait3"	"abmag"	"17.42900"	"aberr"	"0.04000"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54035.44"	"band"	"R"	"instrument"	"kait3"	"abmag"	"17.54400"	"aberr"	"0.03400"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54035.44"	"band"	"V"	"instrument"	"kait3"	"abmag"	"17.75700"	"aberr"	"0.02200"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54035.44"	"band"	"B"	"instrument"	"kait3"	"abmag"	"18.00200"	"aberr"	"0.03500"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54035.97272"	"band"	"V"	"abmag"	"17.364"	"aberr"	"0.02"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54035.98423"	"band"	"V"	"abmag"	"17.353"	"aberr"	"0.043"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54035.98723"	"band"	"B"	"abmag"	"17.637"	"aberr"	"0.035"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54036.71412"	"band"	"V"	"abmag"	"17.12"	"aberr"	"0.017"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54036.71642"	"band"	"B"	"abmag"	"17.396"	"aberr"	"0.019"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54036.71946"	"band"	"U"	"abmag"	"17.428"	"aberr"	"0.059"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54036.72309"	"band"	"U"	"abmag"	"17.479"	"aberr"	"0.051"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54037.47"	"band"	"I"	"instrument"	"kait3"	"abmag"	"16.77600"	"aberr"	"0.03000"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54037.47"	"band"	"R"	"instrument"	"kait3"	"abmag"	"16.88400"	"aberr"	"0.01900"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54037.47"	"band"	"V"	"instrument"	"kait3"	"abmag"	"17.12400"	"aberr"	"0.01800"	"source"	"1"
