"name"	"PTF11rns"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.astronomerstelegram.org/?read=3874'>ATEL 3874</a>"	"alias"	"2"
"aliases"	"PTF11rns"
"claimedtype"	"Ia"
"discoverday"	"25"
"discoverer"	"PTF"
"discovermonth"	"1"
"discoveryear"	"2011"
"maxday"	"25"
"maxmonth"	"1"
"maxyear"	"2011"
"redshift"	"0.11"
"sndec"	"+11:27:54.8"
"snra"	"12:28:10.75"
"photometry"	"timeunit"	"MJD"	"time"	"55586.5"	"abmag"	"19.1"	"source"	"2,1"
