"name"	"SNHiTS15W"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.astronomerstelegram.org/?read=7131'>ATEL 7131</a>"	"alias"	"2"
"aliases"	"SNHiTS15W"
"claimedtype"	"unk"
"discoverday"	"23"
"discoverer"	"High Cadence Transient Survey (HiTS)"
"discovermonth"	"2"
"discoveryear"	"2015"
"maxday"	"23"
"maxmonth"	"2"
"maxyear"	"2015"
"sndec"	"+02:13:01.74"
"snra"	"09:23:32.03"
"photometry"	"timeunit"	"MJD"	"time"	"57076.5"	"abmag"	"22.9"	"source"	"2,1"
