"name"	"SN2008bc"
"source"	"name"	"<a href='http://csp.obs.carnegiescience.edu/data'>Carnegie Supernova Project</a>"	"alias"	"1"
"claimedtype"	"Ia"
"discoverday"	"14"
"discoverer"	"Pignata et al."
"discovermonth"	"3"
"discoveryear"	"2008"
"galdec"	"-635825"
"galra"	"093831"
"host"	"A093831-6358"
"hvel"	"4523"
"maxday"	"26"
"maxmonth"	"3"
"maxyear"	"2008"
"redshift"	"0.0152"
"sndec"	"-635825.6"
"snra"	"093831.23"
"photometry"	"timeunit"	"MJD"	"time"	"54539.30569"	"band"	"u"	"instrument"	"CSP"	"abmag"	"17.531"	"aberr"	"0.021"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54539.30569"	"band"	"V"	"instrument"	"CSP"	"abmag"	"16.532"	"aberr"	"0.008"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54539.30569"	"band"	"g"	"instrument"	"CSP"	"abmag"	"16.553"	"aberr"	"0.006"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54539.30569"	"band"	"r"	"instrument"	"CSP"	"abmag"	"16.426"	"aberr"	"0.005"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54539.30569"	"band"	"i"	"instrument"	"CSP"	"abmag"	"16.688"	"aberr"	"0.007"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54540.07837"	"band"	"u"	"instrument"	"CSP"	"abmag"	"17.227"	"aberr"	"0.015"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54540.07837"	"band"	"B"	"instrument"	"CSP"	"abmag"	"16.487"	"aberr"	"0.007"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54540.07837"	"band"	"V"	"instrument"	"CSP"	"abmag"	"16.343"	"aberr"	"0.006"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54540.07837"	"band"	"g"	"instrument"	"CSP"	"abmag"	"16.366"	"aberr"	"0.005"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54540.07837"	"band"	"r"	"instrument"	"CSP"	"abmag"	"16.241"	"aberr"	"0.009"	"source"	"1"
