"name"	"SN1999gd"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2006AJ....131..527J'>2006AJ....131..527J</a>"	"alias"	"2"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"VSNET 2001"	"alias"	"4"
"source"	"name"	"S.Jha et al., 2005, astro-ph/0509234"	"alias"	"5"
"claimedtype"	"Ia"
"discoverday"	"4"
"discoverer"	"LOSS"
"discovermonth"	"12"
"discoveryear"	"1999"
"galdec"	"+254515"
"galra"	"083824"
"host"	"NGC 2623"
"hvel"	"5472"
"maxday"	"9"
"maxmonth"	"12"
"maxyear"	"1999"
"redshift"	"0.0184"
"sndec"	"+254533.1"
"snra"	"083824.61"
"photometry"	"timeunit"	"MJD"	"time"	"51516.07"	"band"	"C"	"abmag"	"16.6"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51517.12"	"band"	"R"	"abmag"	"16.6"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51518.95"	"band"	"C"	"abmag"	"16.66"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51521.05"	"band"	"R"	"abmag"	"16.55"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"51521.43"	"band"	"U"	"abmag"	"17.325"	"aberr"	"0.059"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51521.43"	"band"	"B"	"abmag"	"17.144"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51521.43"	"band"	"V"	"abmag"	"16.680"	"aberr"	"0.010"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51521.43"	"band"	"R"	"abmag"	"16.381"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51521.43"	"band"	"I"	"abmag"	"16.470"	"aberr"	"0.027"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51521.43"	"band"	"B"	"abmag"	"17.14"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51521.43"	"band"	"R"	"abmag"	"16.38"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51521.43"	"band"	"U"	"abmag"	"17.32"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"51527.45"	"band"	"U"	"abmag"	"17.987"	"aberr"	"0.078"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51527.45"	"band"	"B"	"abmag"	"17.563"	"aberr"	"0.020"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51527.45"	"band"	"V"	"abmag"	"16.842"	"aberr"	"0.011"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51527.45"	"band"	"R"	"abmag"	"16.627"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51527.45"	"band"	"I"	"abmag"	"16.783"	"aberr"	"0.019"	"source"	"1,2"
