"name"	"iPTF15zr"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.astronomerstelegram.org/?read=7343'>ATEL 7343</a>"	"alias"	"2"
"aliases"	"iPTF15zr"
"claimedtype"	"Ia"
"discoverday"	"20"
"discoverer"	"PTF"
"discovermonth"	"3"
"discoveryear"	"2015"
"maxday"	"20"
"maxmonth"	"3"
"maxyear"	"2015"
"redshift"	"0.19"
"sndec"	"+54:16:05.4"
"snra"	"11:58:41.79"
"photometry"	"timeunit"	"MJD"	"time"	"57101.5"	"abmag"	"20.6"	"source"	"2,1"
