"name"	"SN2003au"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"VSNET Oct2003"	"alias"	"2"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08000/08075.html#Item1'>IAUC 8075</a>"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"5"
"aliases"	"SN2003au"
"claimedtype"	"Ia"
"discoverday"	"16"
"discoverer"	"Mike Schwartz"
"discovermonth"	"2"
"discoveryear"	"2003"
"galdec"	"+611606"
"galra"	"161111"
"host"	"NGC 6095"
"hvel"	"9244"
"maxday"	"16"
"maxmonth"	"2"
"maxyear"	"2003"
"redshift"	"0.031"
"sndec"	"+61:15:58.29"
"snra"	"16:11:11.568"
"photometry"	"timeunit"	"MJD"	"time"	"52686.5"	"abmag"	"19.2"	"source"	"4,3"
"photometry"	"timeunit"	"MJD"	"time"	"52687.5"	"band"	"C"	"abmag"	"19.2"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52688.5"	"band"	"C"	"abmag"	"19.2"	"source"	"1,2"
