# Accumulated photometry of sn2000fa
# File created by I.Shivvers on 2015-05-19 14:25
#  from these subfiles: loss.phot.natural.table.txt
# 
# MJD     Mag       Err       LimMag    Passband  Telescope Filename
51879.47  17.37500  0.05500   nan  R         kait2  unk
51879.47  17.39200  0.14900   nan  I         kait2  unk
51879.47  17.41000  0.06900   nan  V         kait2  unk
51879.47  17.71500  0.06600   nan  B         kait2  unk
51880.44  17.09300  0.07900   nan  I         kait2  unk
51880.44  17.18300  0.02600   nan  R         kait2  unk
51880.44  17.28000  0.01800   nan  V         kait2  unk
51880.44  17.45500  0.02700   nan  B         kait2  unk
51881.43  16.74900  0.07300   nan  I         kait2  unk
51881.43  16.86000  0.02700   nan  R         kait2  unk
51881.43  17.06900  0.02100   nan  V         kait2  unk
51881.43  17.11700  0.02400   nan  B         kait2  unk
51882.43  16.50100  0.09000   nan  I         kait2  unk
51882.43  16.61400  0.03100   nan  R         kait2  unk
51882.43  16.81700  0.03300   nan  V         kait2  unk
51882.43  16.97900  0.03700   nan  B         kait2  unk
51887.35  16.00700  0.02500   nan  R         kait2  unk
51887.35  16.03400  0.07100   nan  I         kait2  unk
51887.35  16.20200  0.03300   nan  B         kait2  unk
51887.35  16.20700  0.02500   nan  V         kait2  unk
51894.42  15.84600  0.01400   nan  R         kait2  unk
51894.42  15.99500  0.01500   nan  V         kait2  unk
51894.42  16.17600  0.02000   nan  B         kait2  unk
51894.42  16.20600  0.04300   nan  I         kait2  unk
51895.38  15.91200  0.01200   nan  R         kait2  unk
51895.38  16.04700  0.01900   nan  V         kait2  unk
51895.38  16.22400  0.01500   nan  B         kait2  unk
51895.38  16.24000  0.04000   nan  I         kait2  unk
51896.38  15.90200  0.01100   nan  R         kait2  unk
51896.38  16.08000  0.01500   nan  V         kait2  unk
51896.38  16.25300  0.04500   nan  I         kait2  unk
51896.38  16.26300  0.01400   nan  B         kait2  unk
51897.39  15.94900  0.01200   nan  R         kait2  unk
51897.39  16.02400  0.01400   nan  V         kait2  unk
51897.39  16.23100  0.04300   nan  I         kait2  unk
51897.39  16.28000  0.02400   nan  B         kait2  unk
51898.37  16.10700  0.06900   nan  V         kait2  unk
51898.37  16.36200  0.02300   nan  B         kait2  unk
51899.33  16.03500  0.01800   nan  R         kait2  unk
51899.33  16.13600  0.01600   nan  V         kait2  unk
51899.33  16.38800  0.04300   nan  I         kait2  unk
51899.33  16.40100  0.01600   nan  B         kait2  unk
51900.38  16.08900  0.01200   nan  R         kait2  unk
51900.38  16.17100  0.01500   nan  V         kait2  unk
51900.38  16.41600  0.07600   nan  I         kait2  unk
51900.38  16.45600  0.01900   nan  B         kait2  unk
51901.36  16.13400  0.03000   nan  R         kait2  unk
51901.36  16.18400  0.04800   nan  V         kait2  unk
51901.36  16.45300  0.10400   nan  I         kait2  unk
51901.36  16.48200  0.05500   nan  B         kait2  unk
51902.35  16.20900  0.01900   nan  R         kait2  unk
51902.35  16.24500  0.01700   nan  V         kait2  unk
51902.35  16.59600  0.03100   nan  B         kait2  unk
51902.35  16.64900  0.03200   nan  I         kait2  unk
51903.36  16.31800  0.01700   nan  R         kait2  unk
51903.36  16.38900  0.02200   nan  V         kait2  unk
51903.36  16.67600  0.05000   nan  I         kait2  unk
51903.36  16.71500  0.02200   nan  B         kait2  unk
51904.33  16.39000  0.01700   nan  R         kait2  unk
51904.33  16.42800  0.02200   nan  V         kait2  unk
51904.33  16.78100  0.04200   nan  I         kait2  unk
51904.33  16.80500  0.01900   nan  B         kait2  unk
51906.40  16.50500  0.02000   nan  R         kait2  unk
51906.40  16.54600  0.02100   nan  V         kait2  unk
51906.40  16.73300  0.05200   nan  I         kait2  unk
51906.40  17.00400  0.02200   nan  B         kait2  unk
51908.32  16.59500  0.02400   nan  R         kait2  unk
51908.32  16.65400  0.01500   nan  V         kait2  unk
51908.32  16.80800  0.03800   nan  I         kait2  unk
51908.32  17.22700  0.02800   nan  B         kait2  unk
51910.32  16.62700  0.01600   nan  R         kait2  unk
51910.32  16.70700  0.04000   nan  I         kait2  unk
51910.32  16.72900  0.01900   nan  V         kait2  unk
51910.32  17.44100  0.03200   nan  B         kait2  unk
51912.35  16.64500  0.01500   nan  R         kait2  unk
51912.35  16.75000  0.03700   nan  I         kait2  unk
51912.35  16.81800  0.01900   nan  V         kait2  unk
51912.35  17.62700  0.03500   nan  B         kait2  unk
51914.31  16.65400  0.01400   nan  R         kait2  unk
51914.31  16.76900  0.04400   nan  I         kait2  unk
51914.31  16.90600  0.02600   nan  V         kait2  unk
51914.31  17.82000  0.03600   nan  B         kait2  unk
51916.30  16.60700  0.05200   nan  I         kait2  unk
51916.30  16.66300  0.03000   nan  R         kait2  unk
51916.30  16.98500  0.03800   nan  V         kait2  unk
51916.30  17.92400  0.10600   nan  B         kait2  unk
51927.27  16.81700  0.06300   nan  I         kait2  unk
51927.27  17.20000  0.03800   nan  R         kait2  unk
51927.27  17.72200  0.05900   nan  V         kait2  unk
51927.27  18.70300  0.11500   nan  B         kait2  unk
51929.33  16.89900  0.05000   nan  I         kait2  unk
51929.33  17.30400  0.03500   nan  R         kait2  unk
51929.33  17.87700  0.03900   nan  V         kait2  unk
51929.33  18.87200  0.09400   nan  B         kait2  unk
51931.32  16.99200  0.06000   nan  I         kait2  unk
51931.32  17.36900  0.02900   nan  R         kait2  unk
51931.32  17.92900  0.05200   nan  V         kait2  unk
51931.32  18.84400  0.08300   nan  B         kait2  unk
51937.26  17.38500  0.05800   nan  I         kait2  unk
51937.26  17.63000  0.04300   nan  R         kait2  unk
51937.26  18.07700  0.05500   nan  V         kait2  unk
51939.28  17.49200  0.05100   nan  I         kait2  unk
51939.28  17.71200  0.03900   nan  R         kait2  unk
51939.28  18.15000  0.06100   nan  V         kait2  unk
51943.23  17.58800  0.10200   nan  I         kait2  unk
51943.23  17.77900  0.04100   nan  R         kait2  unk
51943.23  18.15700  0.08000   nan  V         kait2  unk
