# Accumulated photometry of sn1999dg
# File created by I.Shivvers on 2015-05-19 14:25
#  from these subfiles: loss.phot.natural.table.txt
# 
# MJD     Mag       Err       LimMag    Passband  Telescope Filename
51391.22  16.03200  0.01600   nan  R         kait2  unk
51391.22  16.11100  0.02000   nan  B         kait2  unk
51391.22  16.16100  0.02000   nan  V         kait2  unk
51391.22  16.29000  0.04800   nan  I         kait2  unk
51395.20  16.01000  0.01500   nan  R         kait2  unk
51395.20  16.08700  0.02000   nan  V         kait2  unk
51395.20  16.13700  0.02700   nan  B         kait2  unk
51395.20  16.43800  0.07500   nan  I         kait2  unk
51403.17  16.49600  0.02300   nan  V         kait2  unk
51403.17  16.57500  0.05600   nan  R         kait2  unk
51403.17  16.82100  0.06300   nan  B         kait2  unk
51403.17  17.16400  0.06200   nan  I         kait2  unk
51407.17  16.64800  0.04600   nan  R         kait2  unk
51407.17  16.73800  0.03000   nan  V         kait2  unk
51407.17  16.91600  0.07500   nan  I         kait2  unk
51407.17  17.31100  0.03200   nan  B         kait2  unk
51409.17  16.59300  0.06200   nan  R         kait2  unk
51409.17  16.82900  0.02500   nan  V         kait2  unk
51409.17  16.84800  0.07500   nan  I         kait2  unk
51409.17  17.62700  0.04500   nan  B         kait2  unk
51410.17  16.73400  0.06600   nan  R         kait2  unk
51410.17  16.88300  0.02200   nan  V         kait2  unk
51410.17  16.88700  0.09800   nan  I         kait2  unk
51410.17  17.79100  0.06500   nan  B         kait2  unk
51414.17  16.86100  0.05100   nan  I         kait2  unk
51414.17  16.91500  0.02700   nan  R         kait2  unk
51414.17  17.24500  0.03500   nan  V         kait2  unk
51414.17  18.17700  0.07700   nan  B         kait2  unk
51418.16  17.00300  0.08500   nan  I         kait2  unk
51418.16  17.20700  0.03900   nan  R         kait2  unk
51418.16  17.66900  0.06900   nan  V         kait2  unk
51418.16  18.62600  0.10300   nan  B         kait2  unk
51422.16  17.53400  0.13500   nan  I         kait2  unk
51422.16  17.64900  0.04900   nan  R         kait2  unk
51422.16  17.98000  0.05100   nan  V         kait2  unk
51422.16  19.00600  0.14200   nan  B         kait2  unk
51426.15  17.73900  0.03800   nan  R         kait2  unk
51426.15  17.74200  0.14700   nan  I         kait2  unk
51426.15  18.09300  0.09500   nan  V         kait2  unk
51426.15  18.96700  0.09900   nan  B         kait2  unk
