# Accumulated photometry of sn1999by
# File created by I.Shivvers on 2015-05-19 14:25
#  from these subfiles: loss.phot.natural.table.txt
# 
# MJD     Mag       Err       LimMag    Passband  Telescope Filename
51300.17  14.38500  0.01800   nan  I         kait2  unk
51300.17  14.48600  0.01100   nan  R         kait2  unk
51300.17  14.63700  0.02100   nan  V         kait2  unk
51300.17  14.92900  0.01100   nan  B         kait2  unk
51303.18  13.54000  0.01000   nan  I         kait2  unk
51303.18  13.63600  0.01000   nan  R         kait2  unk
51303.18  13.82300  0.01100   nan  V         kait2  unk
51303.18  14.07200  0.01000   nan  B         kait2  unk
51304.22  13.33800  0.01400   nan  I         kait2  unk
51304.22  13.43100  0.01400   nan  R         kait2  unk
51304.22  13.61400  0.01600   nan  V         kait2  unk
51304.22  13.87500  0.02000   nan  B         kait2  unk
51305.20  13.21400  0.01000   nan  I         kait2  unk
51305.20  13.30900  0.01000   nan  R         kait2  unk
51305.20  13.49100  0.01000   nan  V         kait2  unk
51305.20  13.77200  0.02200   nan  B         kait2  unk
51306.19  13.10700  0.01000   nan  I         kait2  unk
51306.19  13.15700  0.01000   nan  R         kait2  unk
51306.19  13.36000  0.01000   nan  V         kait2  unk
51306.19  13.69800  0.01000   nan  B         kait2  unk
51307.19  13.02900  0.01500   nan  I         kait2  unk
51307.19  13.06300  0.01600   nan  R         kait2  unk
51307.19  13.28900  0.01600   nan  V         kait2  unk
51307.19  13.65300  0.01100   nan  B         kait2  unk
51308.20  12.94700  0.01300   nan  I         kait2  unk
51308.20  12.97800  0.01000   nan  R         kait2  unk
51308.20  13.20300  0.01000   nan  V         kait2  unk
51308.20  13.60200  0.01000   nan  B         kait2  unk
51309.19  12.89900  0.01000   nan  I         kait2  unk
51309.19  12.91000  0.01200   nan  R         kait2  unk
51309.19  13.15500  0.01000   nan  V         kait2  unk
51309.19  13.60600  0.01000   nan  B         kait2  unk
51310.19  12.88900  0.01400   nan  I         kait2  unk
51310.19  12.91200  0.01000   nan  R         kait2  unk
51310.19  13.13500  0.01000   nan  V         kait2  unk
51310.19  13.65500  0.01000   nan  B         kait2  unk
51311.19  12.88300  0.01000   nan  I         kait2  unk
51311.19  12.91500  0.01400   nan  R         kait2  unk
51311.19  13.15900  0.01500   nan  V         kait2  unk
51311.19  13.75400  0.01400   nan  B         kait2  unk
51312.19  12.88300  0.01000   nan  I         kait2  unk
51312.19  12.92100  0.01000   nan  R         kait2  unk
51312.19  13.16300  0.01000   nan  V         kait2  unk
51312.19  13.85500  0.01000   nan  B         kait2  unk
51313.19  12.92800  0.01500   nan  I         kait2  unk
51313.19  12.94900  0.01000   nan  R         kait2  unk
51313.19  13.24800  0.01400   nan  V         kait2  unk
51313.19  14.00800  0.01200   nan  B         kait2  unk
51314.18  12.92500  0.01100   nan  I         kait2  unk
51314.18  13.00200  0.01000   nan  R         kait2  unk
51314.18  13.31500  0.01000   nan  V         kait2  unk
51314.18  14.18000  0.01000   nan  B         kait2  unk
51315.19  12.96300  0.01400   nan  I         kait2  unk
51315.19  13.06300  0.01000   nan  R         kait2  unk
51315.19  13.41700  0.01000   nan  V         kait2  unk
51315.19  14.35600  0.01000   nan  B         kait2  unk
51316.19  12.96700  0.01800   nan  I         kait2  unk
51316.19  13.14300  0.01300   nan  R         kait2  unk
51316.19  13.52000  0.01000   nan  V         kait2  unk
51316.19  14.55500  0.01100   nan  B         kait2  unk
51317.19  13.01200  0.01000   nan  I         kait2  unk
51317.19  13.22900  0.01000   nan  R         kait2  unk
51317.19  13.63000  0.01000   nan  V         kait2  unk
51317.19  14.71400  0.01200   nan  B         kait2  unk
51318.19  13.06500  0.01100   nan  I         kait2  unk
51318.19  13.30200  0.01000   nan  R         kait2  unk
51318.19  13.75500  0.01000   nan  V         kait2  unk
51318.19  14.86600  0.01400   nan  B         kait2  unk
51319.18  13.08300  0.01000   nan  I         kait2  unk
51319.18  13.38300  0.01000   nan  R         kait2  unk
51319.18  13.85800  0.01000   nan  V         kait2  unk
51319.18  15.05100  0.01200   nan  B         kait2  unk
51320.20  13.11400  0.01200   nan  I         kait2  unk
51320.20  13.46700  0.01000   nan  R         kait2  unk
51320.20  13.95100  0.01300   nan  V         kait2  unk
51320.20  15.16600  0.01700   nan  B         kait2  unk
51322.19  13.22000  0.01000   nan  I         kait2  unk
51322.19  13.63100  0.01000   nan  R         kait2  unk
51322.19  14.16100  0.01000   nan  V         kait2  unk
51322.19  15.38500  0.01700   nan  B         kait2  unk
51323.20  13.27400  0.01000   nan  I         kait2  unk
51323.20  13.70000  0.01000   nan  R         kait2  unk
51323.20  14.24300  0.01000   nan  V         kait2  unk
51323.20  15.47700  0.01800   nan  B         kait2  unk
51324.19  13.36000  0.01400   nan  I         kait2  unk
51324.19  13.78800  0.01000   nan  R         kait2  unk
51324.19  14.32100  0.01400   nan  V         kait2  unk
51324.19  15.57700  0.01200   nan  B         kait2  unk
51328.19  13.64700  0.01000   nan  I         kait2  unk
51328.19  14.10700  0.01200   nan  R         kait2  unk
51328.19  14.63300  0.01400   nan  V         kait2  unk
51328.19  15.81700  0.02800   nan  B         kait2  unk
51329.19  13.75700  0.01700   nan  I         kait2  unk
51329.19  14.23500  0.01000   nan  R         kait2  unk
51329.19  14.71800  0.01000   nan  V         kait2  unk
51329.19  15.86400  0.02700   nan  B         kait2  unk
51330.19  13.80700  0.01100   nan  I         kait2  unk
51330.19  14.31300  0.01300   nan  R         kait2  unk
51330.19  14.78200  0.01200   nan  V         kait2  unk
51330.19  15.93700  0.01400   nan  B         kait2  unk
51334.19  14.12300  0.01200   nan  I         kait2  unk
51334.19  14.60800  0.01000   nan  R         kait2  unk
51334.19  15.00900  0.01500   nan  V         kait2  unk
51334.19  16.08300  0.02200   nan  B         kait2  unk
51335.18  14.21400  0.02200   nan  I         kait2  unk
51335.18  14.64900  0.02100   nan  R         kait2  unk
51335.18  15.10200  0.02400   nan  V         kait2  unk
51337.19  14.30200  0.02000   nan  I         kait2  unk
51337.19  14.76700  0.01100   nan  R         kait2  unk
51337.19  15.17300  0.01500   nan  V         kait2  unk
51337.19  16.25000  0.03200   nan  B         kait2  unk
